"id";"usuario_id";"prefijo";"pais";"flag";"descripcion";"llamadas";"segundos";"llamadas_cuenta";"segundos_cuenta";"llamadas_actual";"segundos_actual";"t1";"t2";"t3";"t4";"estado";"accion"
"3358";"1";"74";"RU";"flag-ru";"Creaci&oacute;n: 2017-11-30 21:48:49";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3350";"1";"263";"ZW";"flag-zw";"Creaci&oacute;n: 2017-11-23 16:47:59";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3364";"2";"1346";"US";"flag-us";"Creaci&oacute;n: 2017-12-05 02:55:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3360";"4";"1217";"US";"flag-us";"Creaci&oacute;n: 2017-12-01 19:45:36";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3346";"2";"30";"GI";"flag-gi";"Creación: 2017-11-22 15:55:24";"1";"60";"25";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"3348";"1";"1276";"US";"flag-us";"Creaci&oacute;n: 2017-11-22 19:47:07";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3347";"2";"1252";"US";"flag-us";"Creaci&oacute;n: 2017-11-22 17:05:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3345";"4";"1438";"CA";"flag-ca";"Creaci&oacute;n: 2017-11-21 21:45:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3343";"2";"886";"TW";"flag-tw";"Creación: 2018-02-08 14:35:51";"10";"3600";"4";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"3342";"1";"1807";"CA";"flag-ca";"Creaci&oacute;n: 2017-11-21 14:27:04";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3356";"2";"74";"RU";"flag-ru";"Creaci&oacute;n: 2017-11-30 17:05:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3349";"4";"1780";"CA";"flag-ca";"Creaci&oacute;n: 2017-11-22 20:10:45";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3429";"1";"1984";"--";"flag---";"Creaci&oacute;n: 2018-01-12 16:08:20";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3339";"4";"1505";"US";"flag-us";"Creaci&oacute;n: 2017-11-19 19:55:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3337";"2";"252";"SO";"flag-so";"Creaci&oacute;n: 2017-11-17 12:35:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3335";"4";"1219";"US";"flag-us";"Creaci&oacute;n: 2017-11-16 19:05:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3334";"4";"1309";"US";"flag-us";"Creaci&oacute;n: 2017-11-16 14:45:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3338";"2";"501";"BZ";"flag-bz";"Actualizado 28/05/2020";"1";"60";"3";"180";"0";"0";"0";"0";"0";"0";"A";"N"
"3344";"2";"1620";"US";"flag-us";"Creaci&oacute;n: 2017-11-21 15:40:20";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3333";"1";"1475";"US";"flag-us";"Creación: 2017-11-15 15:01:45";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3336";"1";"1331";"US";"flag-us";"Creaci&oacute;n: 2017-11-16 21:07:22";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3332";"1";"1346";"US";"flag-us";"Creaci&oacute;n: 2017-11-15 13:35:44";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3317";"2";"1985";"US";"flag-us";"Creaci&oacute;n: 2017-11-07 15:25:26";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3318";"2";"1506";"CA";"flag-ca";"Creaci&oacute;n: 2017-11-07 19:10:26";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3316";"4";"1651";"US";"flag-us";"Creaci&oacute;n: 2017-11-04 16:55:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3314";"4";"1276";"US";"flag-us";"Creaci&oacute;n: 2017-11-03 16:20:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3384";"4";"1418";"CA";"flag-ca";"Creaci&oacute;n: 2017-12-21 15:06:35";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3315";"4";"1830";"US";"flag-us";"Creaci&oacute;n: 2017-11-04 15:10:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3313";"4";"1863";"US";"flag-us";"Creaci&oacute;n: 2017-11-02 13:55:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3312";"4";"1705";"CA";"flag-ca";"Creaci&oacute;n: 2017-11-01 20:25:29";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"2363";"2";"1607";"US";"flag-us";"Creaci&oacute;n: 2017-07-21 19:20:27";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"5580";"5";"353";"IE";;;"25";"1200";"1";"60";"0";"0";NULL;NULL;NULL;NULL;"A";"N"
"3426";"2";"1580";"US";"flag-us";"Creaci&oacute;n: 2018-01-10 19:50:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3436";"4";"45";"DK";"flag-dk";"Creaci&oacute;n: 2018-01-15 05:30:26";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3425";"4";"1226";"CA";"flag-ca";"Creación: 2017-04-27 16:47:42";"25";"1300";"15";"1300";"0";"0";"0";"0";"0";"0";"A";"I"
"3567";"4";"375";"BY";"flag-by";"Creaci&oacute;n: 2018-03-02 21:20:42";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3422";"4";"1352";"US";"flag-us";"Creaci&oacute;n: 2018-01-04 14:45:22";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"5577";"5";"297";"AW";;;"200";"7200";"1";"60";"0";"0";NULL;NULL;NULL;NULL;"A";"N"
"3424";"2";"1780";"CA";"flag-ca";"Creaci&oacute;n: 2018-01-07 03:25:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"5576";"5";"295";"BE";"flag-be";;"5";"300";"2";"600";"0";"0";NULL;NULL;NULL;NULL;"A";"B"
"3420";"4";"1864";"US";"flag-us";"Creaci&oacute;n: 2018-01-02 17:30:30";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3427";"4";"1903";"US";"flag-us";"Creaci&oacute;n: 2018-01-10 21:35:34";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3418";"2";"1810";"US";"flag-us";"Creaci&oacute;n: 2018-01-01 23:20:27";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3421";"2";"1260";"US";"flag-us";"Creaci&oacute;n: 2018-01-03 15:15:20";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3417";"2";"1406";"US";"flag-us";"Creaci&oacute;n: 2018-01-01 19:15:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3697";"2";"1587";"CA";"flag-ca";"Creaci&oacute;n: 2018-08-22 18:26:01";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3377";"4";"81";"JP";"flag-jp";"Creaci&oacute;n: 2017-12-18 15:26:14";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3371";"2";"1284";"VG";"flag-vg";"Creaci&oacute;n: 2017-12-12 04:05:29";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3307";"4";"1580";"US";"flag-us";"Creaci&oacute;n: 2017-10-30 16:35:33";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3441";"4";"95";"MM";"flag-mm";"Creaci&oacute;n: 2018-01-22 22:35:44";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3568";"4";"1517";"US";"flag-us";"Creaci&oacute;n: 2018-03-05 19:50:54";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3309";"2";"971";"AE";"flag-ae";"Creaci&oacute;n: 2017-10-31 16:10:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3306";"4";"82";"KR";"flag-kr";"Creación: 2017-10-29 13:50:20";"4";"3600";"5";"300";"0";"0";"0";"0";"0";"0";"A";"B"
"3305";"4";"1441";"BM";"flag-bm";"Creación: 2017-04-26 17:22:54";"15";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"N"
"5573";"5";"267";"BW";"flag-bw";;"25";"5000";"15";"5000";"0";"0";NULL;NULL;NULL;NULL;"A";"B"
"3440";"4";"1339";"US";"flag-us";"Creaci&oacute;n: 2018-01-20 17:45:24";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3322";"2";"1559";"US";"flag-us";"Creaci&oacute;n: 2017-11-08 18:40:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3301";"4";"1612";"US";"flag-us";"Creaci&oacute;n: 2017-10-24 20:35:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3435";"4";"1484";"US";"flag-us";"Creaci&oacute;n: 2018-01-13 15:30:23";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3303";"4";"1865";"US";"flag-us";"Creaci&oacute;n: 2017-10-25 14:00:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3366";"2";"46";"SE";"flag-se";"Creaci&oacute;n: 2017-12-06 14:55:27";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3300";"2";"1478";"US";"flag-us";"Creaci&oacute;n: 2017-10-24 14:35:17";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3299";"1";"1606";"US";"flag-us";"Creaci&oacute;n: 2017-10-24 14:16:22";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3298";"1";"242";"CG";"flag-cg";"Creaci&oacute;n: 2017-10-23 16:02:44";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3297";"4";"1607";"US";"flag-us";"Creaci&oacute;n: 2017-10-20 22:45:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3294";"2";"1251";"US";"flag-us";"Creaci&oacute;n: 2017-10-19 14:50:15";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3293";"2";"1438";"CA";"flag-ca";"Creaci&oacute;n: 2017-10-18 20:40:17";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3296";"2";"1419";"US";"flag-us";"Creaci&oacute;n: 2017-10-20 20:00:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3295";"2";"1313";"US";"flag-us";"Creaci&oacute;n: 2017-10-19 17:55:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3291";"4";"972";"IL";"flag-il";"Creación: 2017-10-18 12:45:18";"10";"4500";"10";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"3287";"4";"1814";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 16:35:27";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3319";"2";"1848";"US";"flag-us";"Creaci&oacute;n: 2017-11-07 19:20:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3292";"4";"1708";"US";"flag-us";"Creaci&oacute;n: 2017-10-18 17:00:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3289";"2";"1234";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 20:00:15";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3288";"4";"1205";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 18:30:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3290";"2";"1441";"BM";"flag-bm";"Creación: 2017-04-26 17:22:54";"15";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"N"
"3283";"4";"1260";"US";"flag-us";"Creaci&oacute;n: 2017-10-16 20:00:20";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3281";"2";"1623";"US";"flag-us";"Creaci&oacute;n: 2017-10-14 21:10:14";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3285";"2";"1228";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 14:25:14";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3279";"1";"212";"MA";"flag-ma";"Creaci&oacute;n: 2017-10-12 15:32:27";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3374";"1";"234";"NG";"flag-ng";"Creaci&oacute;n: 2017-12-15 16:34:26";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3276";"2";"82";"KR";"flag-kr";"Creación: 2017-10-29 13:50:20";"4";"3600";"5";"300";"0";"0";"0";"0";"0";"0";"A";"B"
"3274";"4";"1819";"CA";"flag-ca";"Creaci&oacute;n: 2017-10-10 14:40:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3286";"2";"1662";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 15:10:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3277";"2";"1219";"US";"flag-us";"Creaci&oacute;n: 2017-10-11 15:45:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3273";"2";"1601";"US";"flag-us";"Creaci&oacute;n: 2017-10-09 20:20:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3376";"2";"1929";"US";"flag-us";"Creaci&oacute;n: 2017-12-17 21:35:36";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3367";"4";"1902";"CA";"flag-ca";"Creaci&oacute;n: 2017-12-06 15:20:39";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3325";"4";"1551";"US";"flag-us";"Creaci&oacute;n: 2017-11-10 13:25:23";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3284";"4";"1918";"US";"flag-us";"Creaci&oacute;n: 2017-10-17 00:40:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3275";"4";"1434";"US";"flag-us";"Creaci&oacute;n: 2017-10-10 15:50:30";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3272";"4";"1709";"CA";"flag-ca";"Creación: 2017-04-27 17:23:05";"25";"1200";"15";"1200";"0";"0";"0";"0";"0";"0";"A";"I"
"3280";"4";"1435";"US";"flag-us";"Creaci&oacute;n: 2017-10-13 21:40:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3270";"1";"1762";"US";"flag-us";"Creaci&oacute;n: 2017-10-07 02:20:41";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3271";"4";"1306";"CA";"flag-ca";"Creaci&oacute;n: 2017-10-07 22:10:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3266";"2";"1850";"US";"flag-us";"Creaci&oacute;n: 2017-10-06 15:15:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3264";"2";"1831";"US";"flag-us";"Creaci&oacute;n: 2017-10-04 22:10:17";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3265";"2";"356";"MT";"flag-mt";"Creaci&oacute;n: 2017-10-05 13:45:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3263";"1";"1758";"LC";"flag-lc";"Creaci&oacute;n: 2017-10-04 17:22:23";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3262";"4";"1807";"CA";"flag-ca";"Creación: 2017-10-02 23:00:31";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3260";"1";"357";"CY";"flag-cy";"Creaci&oacute;n: 2017-10-01 18:45:51";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3378";"1";"81";"JP";"flag-jp";"Creaci&oacute;n: 2017-12-18 15:49:30";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3375";"4";"1208";"US";"flag-us";"Creaci&oacute;n: 2017-12-16 15:30:36";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3381";"4";"1360";"US";"flag-us";"Creaci&oacute;n: 2017-12-19 01:15:51";"15";"3600";"10";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3373";"2";"351";"PT";"flag-pt";"Creaci&oacute;n: 2017-12-12 06:20:31";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3368";"1";"1737";"US";"flag-us";"Creaci&oacute;n: 2017-12-09 19:17:07";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3372";"2";"1473";"GD";"flag-gd";"Creaci&oacute;n: 2017-12-12 05:00:57";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"2462";"2";"1470";"US";"flag-us";"Creaci&oacute;n: 2017-07-21 20:30:28";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3329";"2";"1270";"US";"flag-us";"Creaci&oacute;n: 2017-11-13 15:40:21";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3328";"4";"1586";"US";"flag-us";"Creaci&oacute;n: 2017-11-13 14:35:30";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3326";"4";"1361";"US";"flag-us";"Creaci&oacute;n: 2017-11-10 19:15:27";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"5568";"5";"259";"TZ";"flag-tz";;"25";"5000";"15";"5000";"0";"0";NULL;NULL;NULL;NULL;"A";"B"
"3242";"4";"1470";"US";"flag-us";"Creaci&oacute;n: 2017-10-01 06:12:12";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3241";"4";"10";"US";"flag-us";"Creaci&oacute;n: 2017-10-01 06:12:03";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3238";"4";"1207";"US";"flag-us";"Creaci&oacute;n: 2017-09-29 23:00:17";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3237";"1";"1316";"US";"flag-us";"Creación: 2017-09-27 17:47:05";"25";"7000";"15";"7000";"0";"0";"0";"0";"0";"0";"A";"I"
"3233";"1";"964";"IQ";"flag-iq";"Creaci&oacute;n: 2017-09-25 23:46:38";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3232";"4";"1956";"US";"flag-us";"Creaci&oacute;n: 2017-09-25 20:55:33";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3236";"1";"1859";"US";"flag-us";"Creaci&oacute;n: 2017-09-27 15:27:13";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3230";"4";"1574";"US";"flag-us";"Creaci&oacute;n: 2017-09-25 18:20:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3239";"4";"1239";"US";"flag-us";"Creaci&oacute;n: 2017-09-30 15:20:16";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3234";"1";"66";"TH";"flag-th";"Creaci&oacute;n: 2017-09-26 23:17:06";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3229";"1";"1662";"US";"flag-us";"Creaci&oacute;n: 2017-09-25 17:38:03";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3227";"1";"1284";"VG";"flag-vg";"Creaci&oacute;n: 2017-09-24 22:05:45";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3226";"4";"232";"SL";"flag-sl";"Creación: 2017-09-23 01:25:23";"15";"900";"5";"300";"0";"0";"0";"0";"0";"0";"A";"N"
"3224";"4";"1571";"US";"flag-us";"Creaci&oacute;n: 2017-09-22 16:05:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3225";"4";"598";"UY";"flag-uy";"Creación: 2016-05-10 13:45:44";"25";"3200";"15";"3200";"0";"0";"0";"0";"0";"0";"A";"N"
"3228";"1";"1264";"AI";"flag-ai";"Creaci&oacute;n: 2017-09-24 22:15:52";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3223";"1";"265";"MW";"flag-mw";"Creaci&oacute;n: 2017-09-21 23:17:04";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3222";"1";"1869";"KN";"flag-kn";"Creaci&oacute;n: 2017-09-21 20:57:53";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3221";"1";"1575";"US";"flag-us";"Creaci&oacute;n: 2017-09-21 20:57:31";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3220";"4";"1636";"US";"flag-us";"Creaci&oacute;n: 2017-09-21 00:35:20";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3217";"4";"1907";"US";"flag-us";"Creaci&oacute;n: 2017-09-19 18:05:36";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3219";"4";"1985";"US";"flag-us";"Creaci&oacute;n: 2017-09-19 21:35:37";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3235";"1";"354";"IS";"flag-is";"Creaci&oacute;n: 2017-09-27 06:00:24";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3214";"1";"240";"GQ";"flag-gq";"Creaci&oacute;n: 2017-09-18 19:37:54";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3216";"1";"1669";"US";"flag-us";"Creación: 2017-09-19 16:28:13";"25";"12000";"15";"12000";"0";"0";"0";"0";"0";"0";"A";"I"
"3210";"4";"33";"FR";"flag-fr";"Creación: 2016-05-31 14:31:51";"15";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"N"
"3211";"4";"1601";"US";"flag-us";"Creaci&oacute;n: 2017-09-15 19:35:18";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3209";"4";"1618";"US";"flag-us";"Creaci&oacute;n: 2017-09-14 19:10:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3212";"4";"1845";"US";"flag-us";"Creaci&oacute;n: 2017-09-18 10:55:12";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3213";"4";"1570";"US";"flag-us";"Creaci&oacute;n: 2017-09-18 17:00:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3206";"4";"1502";"US";"flag-us";"Creaci&oacute;n: 2017-09-13 21:35:21";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3208";"1";"1308";"US";"flag-us";"Creaci&oacute;n: 2017-09-14 16:23:08";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3204";"4";"1715";"US";"flag-us";"Creaci&oacute;n: 2017-09-13 16:25:21";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3202";"1";"64";"NZ";"flag-nz";"Creaci&oacute;n: 2017-09-12 23:17:45";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3201";"4";"1508";"US";"flag-us";"Creaci&oacute;n: 2017-09-12 21:15:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"2512";"2";"1812";"US";"flag-us";"Creaci&oacute;n: 2017-07-21 21:05:33";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3207";"1";"1269";"US";"flag-us";"Creaci&oacute;n: 2017-09-13 21:57:42";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3205";"4";"1346";"US";"flag-us";"Creaci&oacute;n: 2017-09-13 18:10:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3200";"4";"1406";"US";"flag-us";"Creaci&oacute;n: 2017-09-12 19:40:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3203";"1";"1906";"US";"flag-us";"Creaci&oacute;n: 2017-09-13 14:22:11";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3193";"4";"1904";"US";"flag-us";"Creaci&oacute;n: 2017-09-11 16:45:21";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3199";"4";"1424";"US";"flag-us";"Creación: 2017-04-27 15:47:52";"25";"3600";"15";"3600";"0";"0";"0";"0";"0";"0";"A";"I"
"3195";"4";"1337";"US";"flag-us";"Creaci&oacute;n: 2017-09-11 19:10:14";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3198";"4";"1559";"US";"flag-us";"Creaci&oacute;n: 2017-09-12 17:00:21";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3152";"4";"1915";"US";"flag-us";"Creaci&oacute;n: 2017-09-01 14:35:20";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3128";"4";"1641";"US";"flag-us";"Creaci&oacute;n: 2017-08-17 21:50:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3125";"4";"1425";"US";"flag-us";"Creaci&oacute;n: 2017-08-17 17:45:22";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3095";"4";"1802";"US";"flag-us";"Creaci&oacute;n: 2017-08-11 17:50:24";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3129";"4";"1910";"US";"flag-us";"Creaci&oacute;n: 2017-08-18 15:10:19";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3096";"1";"1339";"US";"flag-us";"Creaci&oacute;n: 2017-08-11 18:37:38";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3123";"4";"216";"TN";"flag-tn";"Creaci&oacute;n: 2017-08-16 23:15:30";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3122";"1";"269";"KM";"flag-km";"Creaci&oacute;n: 2017-08-16 22:22:55";"25";"5000";"15";"5000";"0";"0";"0";"0";"0";"0";"A";"I"
"3120";"4";"1330";"US";"flag-us";"Creaci&oacute;n: 2017-08-16 19:50:25";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
"3124";"4";"355";"AL";"flag-al";"Creaci&oacute;n: 2017-08-17 00:00:29";"25";"3600";"15";"300";"0";"0";"0";"0";"0";"0";"A";"I"
